날짜,종목코드,Close,Open,High,Low,Volume,일별수익률,변동성(20일),종목명,시장구분
2012-10-09,005930,27440,27260,27620,27260,176068,-0.0007283321194464509,728.1006292510633,삼성전자,KOSPI
2012-10-10,005930,26500,27060,27200,26500,260023,-0.034256559766763894,638.9950992316844,삼성전자,KOSPI
2012-10-11,005930,26080,26200,26400,25740,476265,-0.01584905660377356,555.8596945273194,삼성전자,KOSPI
2012-10-12,005930,25920,26100,26240,25760,300039,-0.006134969325153339,553.171715987383,삼성전자,KOSPI
2012-10-15,005930,26000,25920,26240,25740,206958,0.0030864197530864335,554.309432869788,삼성전자,KOSPI
2012-10-16,005930,26600,26519,26620,26300,213589,0.023076923076922995,553.6824094427425,삼성전자,KOSPI
2012-10-17,005930,26720,26840,26920,26320,180461,0.004511278195488799,549.5749553782016,삼성전자,KOSPI
2012-10-18,005930,26740,26720,26820,26559,210796,0.0007485029940119681,544.7500634042664,삼성전자,KOSPI
2012-10-19,005930,26040,26460,26500,25980,279959,-0.02617801047120416,555.7460609041968,삼성전자,KOSPI
2012-10-22,005930,26300,25540,26340,25520,234884,0.009984639016897168,521.4342568440735,삼성전자,KOSPI
2012-10-23,005930,26260,26380,26440,26040,185296,-0.001520912547528508,509.8358869076913,삼성전자,KOSPI
2012-10-24,005930,26000,25940,26180,25780,269753,-0.00990099009900991,531.0515883355298,삼성전자,KOSPI
2012-10-25,005930,26440,25920,26440,25820,237942,0.01692307692307682,532.5608440653366,삼성전자,KOSPI
2012-10-26,005930,25740,26120,26240,25740,276353,-0.02647503782148264,568.9473197331927,삼성전자,KOSPI
2012-10-29,005930,25980,25960,25980,25580,229431,0.00932400932400923,584.0791222536861,삼성전자,KOSPI
2012-10-30,005930,25960,25980,26080,25840,133300,-0.0007698229407235857,592.5813290839935,삼성전자,KOSPI
2012-10-31,005930,26200,26120,26240,25980,212428,0.009244992295839749,559.7593467873443,삼성전자,KOSPI
2012-11-01,005930,25940,25900,26040,25800,209205,-0.00992366412213741,530.1479436018478,삼성전자,KOSPI
2012-11-02,005930,26540,26380,26660,26260,370592,0.02313030069390898,475.650247445265,삼성전자,KOSPI
2012-11-05,005930,26820,26560,26980,26400,261413,0.010550113036925435,414.0925398735799,삼성전자,KOSPI
2012-11-06,005930,26980,26980,26980,26640,179690,0.005965697240865042,356.9107215507818,삼성전자,KOSPI
2012-11-07,005930,27240,26860,27240,26699,193847,0.00963676797627877,413.8586079428892,삼성전자,KOSPI
2012-11-08,005930,27000,26960,27139,26820,306862,-0.008810572687224627,435.743768261753,삼성전자,KOSPI
2012-11-09,005930,26820,26700,27019,26520,291124,-0.00666666666666671,433.1816198657079,삼성전자,KOSPI
2012-11-12,005930,26900,26620,26940,26620,139213,0.00298284862043241,434.4373251387236,삼성전자,KOSPI
2012-11-13,005930,26980,26940,26980,26520,146594,0.0029739776951673846,448.90510074367506,삼성전자,KOSPI
2012-11-14,005930,27100,27140,27140,26920,208828,0.004447739065974732,467.2641538505699,삼성전자,KOSPI
2012-11-15,005930,26620,26700,26759,26520,199259,-0.0177121771217712,464.77045834193603,삼성전자,KOSPI
2012-11-16,005930,26140,26440,26519,26020,243724,-0.018031555221637907,460.1555800973642,삼성전자,KOSPI
2012-11-19,005930,26640,26300,26840,26260,202837,0.01912777352716133,458.73395569247765,삼성전자,KOSPI
2012-11-20,005930,27280,27059,27300,26920,268586,0.024024024024023927,484.8483213715882,삼성전자,KOSPI
2012-11-21,005930,27680,27520,27940,27440,355901,0.014662756598240456,525.4571944106385,삼성전자,KOSPI
2012-11-22,005930,28340,27880,28379,27820,299318,0.02384393063583823,643.8984882401105,삼성전자,KOSPI
2012-11-23,005930,28740,28439,28839,28339,246769,0.014114326040931546,739.7545823482731,삼성전자,KOSPI
2012-11-26,005930,28080,28840,28859,27980,275155,-0.022964509394572064,751.9798429549364,삼성전자,KOSPI
2012-11-27,005930,28320,28100,28560,28080,236884,0.008547008547008517,765.2423076867148,삼성전자,KOSPI
2012-11-28,005930,28260,28000,28759,27920,281426,-0.0021186440677966045,773.7665906732533,삼성전자,KOSPI
2012-11-29,005930,28280,28040,28440,28040,262256,0.0007077140835103357,746.3003487379061,삼성전자,KOSPI
2012-11-30,005930,28120,28460,28500,27980,328810,-0.005657708628005631,740.9886709837879,삼성전자,KOSPI
2012-12-03,005930,28600,28400,28720,28160,204572,0.017069701280227667,771.7676225120481,삼성전자,KOSPI
2012-12-04,005930,28600,28640,28680,28400,190213,0.0,798.2157734927542,삼성전자,KOSPI
2012-12-05,005930,29100,28600,29100,28539,248894,0.0174825174825175,861.5041924936958,삼성전자,KOSPI
2012-12-06,005930,29080,29360,29419,28680,285144,-0.0006872852233676952,899.7917887811042,삼성전자,KOSPI
2012-12-07,005930,29600,29000,29960,29000,317756,0.017881705639614776,956.0064963443689,삼성전자,KOSPI
2012-12-10,005930,29820,30120,30120,29700,261259,0.007432432432432412,1012.8329212243221,삼성전자,KOSPI
2012-12-11,005930,29520,29960,29960,29380,253294,-0.010060362173038184,1028.2248371778803,삼성전자,KOSPI
2012-12-12,005930,29800,29459,29919,29459,304949,0.009485094850948617,1053.6847626056729,삼성전자,KOSPI
2012-12-13,005930,30660,30000,30660,29860,614229,0.0288590604026846,1094.854472425207,삼성전자,KOSPI
2012-12-14,005930,30300,30320,30720,30160,279121,-0.011741682974559686,1008.0199455002466,삼성전자,KOSPI
2012-12-17,005930,30060,30020,30480,29940,310372,-0.007920792079207928,919.0017467482423,삼성전자,KOSPI
2012-12-18,005930,30300,29999,30320,29900,271247,0.007984031936127733,884.183238927319,삼성전자,KOSPI
2012-12-20,005930,30060,30300,30580,29899,402740,-0.007920792079207928,847.6568322518037,삼성전자,KOSPI
2012-12-21,005930,28840,29860,29919,28799,553510,-0.040585495675316,828.6774497894089,삼성전자,KOSPI
2012-12-24,005930,29480,28960,29520,28840,290702,0.02219140083217752,823.2311180247108,삼성전자,KOSPI
2012-12-26,005930,29400,29600,30060,29400,281820,-0.0027137042062415073,776.5917439955887,삼성전자,KOSPI
2012-12-27,005930,29920,29400,30000,29400,182909,0.017687074829932037,751.2375754292692,삼성전자,KOSPI
2012-12-28,005930,30440,29760,30600,29740,212266,0.017379679144384985,736.6631737632555,삼성전자,KOSPI
2013-01-02,005930,31520,30660,31519,30540,229274,0.035479632063074806,807.3471828675785,삼성전자,KOSPI
2013-01-03,005930,30860,31640,31680,30860,284927,-0.02093908629441621,763.3692629251929,삼성전자,KOSPI
2013-01-04,005930,30500,30800,30840,30199,260120,-0.01166558651976668,723.6246482665944,삼성전자,KOSPI
2013-01-07,005930,30400,30300,30560,29999,252436,-0.003278688524590123,663.8095795442711,삼성전자,KOSPI
2013-01-08,005930,30000,30260,30340,29960,276757,-0.013157894736842146,630.468497480877,삼성전자,KOSPI
2013-01-09,005930,30000,30000,30260,29820,253720,0.0,589.9188168945967,삼성전자,KOSPI
2013-01-10,005930,30600,30300,30680,30000,293482,0.020000000000000018,590.008028491321,삼성전자,KOSPI
2013-01-11,005930,30660,30960,30960,30140,238982,0.0019607843137254832,597.0841428845816,삼성전자,KOSPI
2013-01-14,005930,31040,30779,31040,30560,160602,0.012393998695368502,607.1815821352089,삼성전자,KOSPI
2013-01-15,005930,30240,31200,31200,30239,214769,-0.02577319587628868,598.2289651436539,삼성전자,KOSPI
2013-01-16,005930,29840,30280,30519,29660,325058,-0.013227513227513255,597.7598532063425,삼성전자,KOSPI
2013-01-17,005930,29380,30040,30040,29000,404999,-0.015415549597855183,626.2427644292627,삼성전자,KOSPI
2013-01-18,005930,29600,29599,29739,29099,250601,0.0074880871341047595,639.0815778583355,삼성전자,KOSPI
2013-01-21,005930,29080,29280,29500,28959,290784,-0.01756756756756761,681.2457629032926,삼성전자,KOSPI
2013-01-22,005930,29600,28900,29739,28900,239166,0.017881705639614776,690.1258466472121,삼성전자,KOSPI
2013-01-23,005930,29460,30000,30040,29460,186749,-0.004729729729729737,644.3756668279809,삼성전자,KOSPI
2013-01-24,005930,29060,29360,29380,28820,320146,-0.013577732518669339,671.9335806775177,삼성전자,KOSPI
2013-01-25,005930,28340,29200,29220,28100,436418,-0.024776324845148023,763.90341081359,삼성전자,KOSPI
2013-01-28,005930,27440,27919,28019,27420,618708,-0.031757233592095924,958.6454259169988,삼성전자,KOSPI
2013-01-29,005930,28180,27800,28360,27600,432719,0.02696793002915454,1023.0501351094058,삼성전자,KOSPI
2013-01-30,005930,28800,28519,28800,28240,323848,0.022001419446415982,959.8048047170321,삼성전자,KOSPI
2013-01-31,005930,28960,28600,28959,28439,321056,0.005555555555555536,927.6450092346209,삼성전자,KOSPI
2013-02-01,005930,28820,29200,29200,28440,231524,-0.004834254143646355,913.912929170645,삼성전자,KOSPI
2013-02-04,005930,28740,29000,29060,28339,257238,-0.002775850104094424,900.7692618855841,삼성전자,KOSPI
2013-02-05,005930,28700,28300,28860,28280,227762,-0.0013917884481559062,901.4905785186554,삼성전자,KOSPI
2013-02-06,005930,28540,28800,28860,28540,137943,-0.0055749128919860835,903.2362866236549,삼성전자,KOSPI
2013-02-07,005930,28400,28779,28779,28400,194422,-0.004905395935529078,863.788473132048,삼성전자,KOSPI
2013-02-08,005930,29240,28360,29400,28300,268477,0.029577464788732355,787.6220039159882,삼성전자,KOSPI
2013-02-12,005930,29360,29680,29680,29179,168395,0.004103967168262557,643.1329567049145,삼성전자,KOSPI
2013-02-13,005930,29740,29480,29780,29120,184181,0.012942779291553075,600.2315342739396,삼성전자,KOSPI
2013-02-14,005930,29800,29800,29880,29540,150682,0.0020174848688634395,597.2181123209643,삼성전자,KOSPI
2013-02-15,005930,29960,29800,29960,29540,151999,0.005369127516778427,631.6719668342232,삼성전자,KOSPI
2013-02-18,005930,29800,29800,30020,29620,142199,-0.005340453938584733,643.2966083509184,삼성전자,KOSPI
2013-02-19,005930,29840,29600,29980,29580,122645,0.0013422818791946067,670.0974006185929,삼성전자,KOSPI
2013-02-20,005930,30900,30040,30900,29940,360787,0.03552278820375343,781.2163255900549,삼성전자,KOSPI
2013-02-21,005930,31000,30799,31160,30700,262473,0.003236245954692629,886.8982021926964,삼성전자,KOSPI
2013-02-22,005930,30600,30600,30959,30400,277053,-0.012903225806451646,941.0386199357239,삼성전자,KOSPI
2013-02-25,005930,30600,30980,30980,30600,177951,0.0,960.4927463492263,삼성전자,KOSPI
2013-02-26,005930,30540,30300,30760,30159,184895,-0.0019607843137254832,879.1646753116248,삼성전자,KOSPI
2013-02-27,005930,30540,31180,31180,30380,178764,0.0,846.7796581600727,삼성전자,KOSPI
2013-02-28,005930,30880,30600,31080,30600,255684,0.011132940406024971,865.196053230897,삼성전자,KOSPI
2013-03-04,005930,30780,31260,31260,30600,265537,-0.0032383419689119286,873.624633352337,삼성전자,KOSPI
2013-03-05,005930,31000,31120,31280,30960,185892,0.007147498375568606,875.7889676111928,삼성전자,KOSPI
2013-03-06,005930,31200,31440,31500,30940,202973,0.006451612903225712,869.9298217309528,삼성전자,KOSPI
2013-03-07,005930,30400,30959,31000,30240,269654,-0.02564102564102566,809.9018783973673,삼성전자,KOSPI
2013-03-08,005930,29980,30300,30340,29780,378820,-0.013815789473684226,717.4046791624764,삼성전자,KOSPI
2013-03-11,005930,30160,29860,30240,29700,274965,0.006004002668445585,575.2290161775888,삼성전자,KOSPI
2013-03-12,005930,29880,30079,30240,29800,174931,-0.009283819628647216,528.0909012660653,삼성전자,KOSPI
2013-03-13,005930,30540,30120,30580,30020,226071,0.02208835341365467,475.1631298827857,삼성전자,KOSPI
2013-03-14,005930,30400,30560,30680,29980,251156,-0.004584151931892655,448.5766964874391,삼성전자,KOSPI
2013-03-15,005930,29600,30580,30580,29599,732367,-0.02631578947368418,465.5048193543332,삼성전자,KOSPI
2013-03-18,005930,28900,29200,29200,28680,528791,-0.023648648648648685,570.3655337634527,삼성전자,KOSPI
2013-03-19,005930,29500,29000,29839,28960,279542,0.02076124567474058,589.9473660733196,삼성전자,KOSPI
2013-03-20,005930,29200,29200,29700,29120,270315,-0.01016949152542368,635.3614802034516,삼성전자,KOSPI
2013-03-21,005930,29140,29220,29480,29119,235371,-0.002054794520547909,673.0261588722395,삼성전자,KOSPI
2013-03-22,005930,29100,29160,29360,29040,213742,-0.0013726835964310569,694.1643973341768,삼성전자,KOSPI
2013-03-25,005930,29900,29600,29900,29400,205441,0.027491408934707806,687.7392406704009,삼성전자,KOSPI
2013-03-26,005930,30180,29900,30440,29820,336600,0.00936454849498336,678.4029232806963,삼성전자,KOSPI
2013-03-27,005930,30080,30300,30320,29740,257628,-0.0033134526176276102,670.1264609640597,삼성전자,KOSPI
2013-03-28,005930,30200,30059,30200,29940,159792,0.003989361702127603,661.7830778323574,삼성전자,KOSPI
2013-03-29,005930,30540,30480,30640,30340,190674,0.011258278145695355,643.4806667034042,삼성전자,KOSPI
2013-04-01,005930,30240,30700,30700,30239,105910,-0.00982318271119842,621.4846401116778,삼성전자,KOSPI
2013-04-02,005930,30500,30199,30640,30199,171497,0.008597883597883493,588.6255176255994,삼성전자,KOSPI
2013-04-03,005930,30420,30519,30560,30180,217654,-0.0026229508196721207,526.208883879481,삼성전자,KOSPI
2013-04-04,005930,30120,30340,30380,29980,214009,-0.009861932938856066,517.0554281597657,삼성전자,KOSPI
2013-04-05,005930,30100,30099,30320,29860,299547,-0.0006640106241699861,518.3729606333594,삼성전자,KOSPI
2013-04-08,005930,30400,30100,30620,29940,259190,0.009966777408637828,526.5688339069359,삼성전자,KOSPI
2013-04-09,005930,30560,30540,30599,30200,184880,0.0052631578947368585,543.6901207199061,삼성전자,KOSPI
2013-04-10,005930,30420,30800,30800,30260,235594,-0.0045811518324607725,537.8270119070323,삼성전자,KOSPI
2013-04-11,005930,30800,30420,30800,30359,225830,0.012491781722550943,561.3845665664066,삼성전자,KOSPI
2013-04-12,005930,30340,30800,31000,30260,214881,-0.014935064935064912,558.3584964217171,삼성전자,KOSPI
2013-04-15,005930,30460,30060,30699,30060,215346,0.0039551746868820015,497.5519015508302,삼성전자,KOSPI
2013-04-16,005930,30560,30100,30640,30020,371037,0.0032829940906107247,485.4634248242707,삼성전자,KOSPI
2013-04-17,005930,30360,31320,31320,30280,209822,-0.00654450261780104,430.54310866748017,삼성전자,KOSPI
2013-04-18,005930,29660,30400,30440,29619,267168,-0.023056653491436152,373.78716150406785,삼성전자,KOSPI
2013-04-19,005930,29500,29299,29839,29100,314080,-0.0053944706675657095,315.3127102784835,삼성전자,KOSPI
2013-04-22,005930,30060,29800,30059,29299,186717,0.01898305084745755,307.4427631797242,삼성전자,KOSPI
2013-04-23,005930,29660,29999,30060,29480,177297,-0.01330671989354626,336.5130794361253,삼성전자,KOSPI
2013-04-24,005930,29720,29700,29880,29480,201731,0.0020229265003370855,355.14118763936654,삼성전자,KOSPI
2013-04-25,005930,29880,29400,29880,29400,209278,0.0053835800807537915,363.7161993700797,삼성전자,KOSPI
2013-04-26,005930,29720,29900,29939,29440,233032,-0.0053547523427041055,371.2907783735926,삼성전자,KOSPI
2013-04-29,005930,29620,29820,29839,29500,170003,-0.003364737550471064,390.8573572087592,삼성전자,KOSPI
2013-04-30,005930,30400,29800,30600,29760,374100,0.026333558406482105,386.66727162687755,삼성전자,KOSPI
2013-05-02,005930,30560,30520,30640,30340,200979,0.0052631578947368585,393.2522961421302,삼성전자,KOSPI
2013-05-03,005930,30700,30700,30740,30420,131181,0.0045811518324607725,412.239072179705,삼성전자,KOSPI
2013-05-06,005930,30280,30800,30800,30240,173086,-0.013680781758957705,412.5032695245289,삼성전자,KOSPI
2013-05-07,005930,29860,30160,30160,29820,228690,-0.01387054161162482,415.2158601574858,삼성전자,KOSPI
2013-05-08,005930,29760,29860,29960,29579,298439,-0.0033489618218351946,412.7749482402509,삼성전자,KOSPI
2013-05-09,005930,30300,29800,30400,29780,216123,0.01814516129032251,408.97818755373964,삼성전자,KOSPI
2013-05-10,005930,29520,30280,30280,29520,235897,-0.025742574257425765,395.2401002455474,삼성전자,KOSPI
2013-05-13,005930,29540,29420,29600,29239,175002,0.0006775067750677266,404.2979620345225,삼성전자,KOSPI
2013-05-14,005930,30000,29740,30000,29659,180053,0.015572105619499066,389.94061626167047,삼성전자,KOSPI
2013-05-15,005930,30000,29700,30000,29680,211896,0.0,365.67889278926674,삼성전자,KOSPI
2013-05-16,005930,30160,30020,30280,30000,293151,0.005333333333333412,356.64371134524487,삼성전자,KOSPI
2013-05-20,005930,29940,30040,30240,29920,245777,-0.007294429708222805,350.3066325979432,삼성전자,KOSPI
2013-05-21,005930,29840,30200,30200,29700,232008,-0.0033400133600534065,334.7646463129846,삼성전자,KOSPI
2013-05-22,005930,30180,30080,30200,29820,198462,0.011394101876675666,337.4143166088787,삼성전자,KOSPI
2013-05-23,005930,29680,29840,30040,29680,239883,-0.01656726308813783,336.43799772884535,삼성전자,KOSPI
2013-05-24,005930,29720,29740,29880,29440,203812,0.0013477088948787852,336.43799772884535,삼성전자,KOSPI
2013-05-27,005930,29780,29800,29980,29740,122928,0.0020188425302827273,338.7842039442075,삼성전자,KOSPI
2013-05-28,005930,29680,29620,29920,29620,231761,-0.00335795836131636,340.5011786052789,삼성전자,KOSPI
2013-05-29,005930,30240,29680,30459,29660,295211,0.018867924528301883,334.5554788387985,삼성전자,KOSPI
2013-05-30,005930,30880,30360,30980,30239,455560,0.021164021164021163,378.55542596338637,삼성전자,KOSPI
2013-05-31,005930,30760,30920,31180,30740,360501,-0.0038860103626943143,395.5262982806378,삼성전자,KOSPI
2013-06-03,005930,30640,30720,31180,30560,206189,-0.0039011703511053764,390.45991774883396,삼성전자,KOSPI
2013-06-04,005930,30800,30659,30840,30420,169932,0.005221932114882533,423.3500480192483,삼성전자,KOSPI
2013-06-05,005930,30420,30980,31060,30420,271813,-0.012337662337662314,427.64471234893705,삼성전자,KOSPI
2013-06-07,005930,28540,29500,29700,28479,1085816,-0.06180144641683105,547.6639384455483,삼성전자,KOSPI
2013-06-10,005930,28500,28400,28860,28280,533554,-0.0014015416958654825,641.0673665232521,삼성전자,KOSPI
